Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
20210620,S92000003,Total,d,65 - 69,,300433,,Dose 1,,19,,0.006324205,,303306,,100.9562864,
20210620,S92000003,Total,d,65 - 69,,300433,,Dose 2,,104,,0.034616703,,295367,,98.31376713,
20210620,S92000003,Total,d,70 - 74,,285830,,Dose 1,,14,,0.004898016,,286771,,100.3292167,
20210620,S92000003,Total,d,70 - 74,,285830,,Dose 2,,41,,0.014344191,,281248,,98.39694924,
20210620,S92000003,Total,d,75 - 79,,198210,,Dose 1,,3,,0.001513546,,206445,,104.1546844,
20210620,S92000003,Total,d,75 - 79,,198210,,Dose 2,,21,,0.010594824,,202370,,102.0987841,
20210620,S92000003,Total,d,80 years and over,d,271607,,Dose 1,,1,,0.000368179,,280582,,103.3044067,
20210620,S92000003,Total,d,80 years and over,d,271607,,Dose 2,,6,,0.002209074,,271034,,99.78903342,
20210620,S92000003,Total,d,All vaccinations,d,,,Dose 1,,16710,,,z,3654708,,,z
20210620,S92000003,Total,d,All vaccinations,d,,,Dose 2,,14416,,,z,2598383,,,z
20210621,S92000003,Female,,16 - 17,,53579,,Dose 1,,14,,0.02612964,,4864,,9.078183617,
20210621,S92000003,Female,,16 - 17,,53579,,Dose 2,,103,,0.192239497,,2554,,4.76679296,
20210621,S92000003,Female,,18 - 29,,413185,,Dose 1,,6762,,1.636555054,,182705,,44.21869139,
20210621,S92000003,Female,,18 - 29,,413185,,Dose 2,,1140,,0.275905466,,88501,,21.41921899,
20210621,S92000003,Female,,30 - 39,,370019,,Dose 1,,979,,0.264581008,,283052,,76.49661234,
20210621,S92000003,Female,,30 - 39,,370019,,Dose 2,,980,,0.264851264,,110911,,29.97440672,
20210621,S92000003,Female,,40 - 49,,345328,,Dose 1,,269,,0.077896956,,305912,,88.58592411,
20210621,S92000003,Female,,40 - 49,,345328,,Dose 2,,2441,,0.706864199,,146911,,42.54245239,
20210621,S92000003,Female,,50 - 54,,203758,,Dose 1,,34,,0.016686461,,191461,,93.96489954,
20210621,S92000003,Female,,50 - 54,,203758,,Dose 2,,1730,,0.849046418,,163697,,80.33893148,
20210621,S92000003,Female,,55 - 59,,205996,,Dose 1,,26,,0.012621604,,200445,,97.30528748,
20210621,S92000003,Female,,55 - 59,,205996,,Dose 2,,690,,0.33495796,,185153,,89.88184237,
20210621,S92000003,Female,,60 - 64,,181868,,Dose 1,,16,,0.008797589,,182166,,100.1638551,
20210621,S92000003,Female,,60 - 64,,181868,,Dose 2,,349,,0.19189742,,174477,,95.93606352,
20210621,S92000003,Female,,65 - 69,,155904,,Dose 1,,10,,0.006414204,,155489,,99.73381055,
20210621,S92000003,Female,,65 - 69,,155904,,Dose 2,,160,,0.102627258,,151831,,97.38749487,
20210621,S92000003,Female,,70 - 74,,149920,,Dose 1,,9,,0.006003202,,149591,,99.78054963,
20210621,S92000003,Female,,70 - 74,,149920,,Dose 2,,88,,0.058697972,,146874,,97.96824973,
20210621,S92000003,Female,,75 - 79,,109004,,Dose 1,,2,,0.001834795,,111720,,102.4916517,
20210621,S92000003,Female,,75 - 79,,109004,,Dose 2,,25,,0.022934938,,109587,,100.5348428,
20210621,S92000003,Female,,80 years and over,d,165451,,Dose 1,,0,,0,,170460,,103.0274825,
20210621,S92000003,Female,,80 years and over,d,165451,,Dose 2,,20,,0.012088171,,164706,,99.54971563,
20210621,S92000003,Male,,16 - 17,,56560,,Dose 1,,16,,0.028288543,,4681,,8.276166902,
20210621,S92000003,Male,,16 - 17,,56560,,Dose 2,,92,,0.162659123,,2450,,4.331683168,
20210621,S92000003,Male,,18 - 29,,420762,,Dose 1,,7131,,1.694782323,,139116,,33.06287165,
20210621,S92000003,Male,,18 - 29,,420762,,Dose 2,,917,,0.217937932,,50021,,11.88819333,
20210621,S92000003,Male,,30 - 39,,359716,,Dose 1,,1570,,0.436455426,,262308,,72.92085979,
20210621,S92000003,Male,,30 - 39,,359716,,Dose 2,,877,,0.243803445,,61050,,16.97172214,
20210621,S92000003,Male,,40 - 49,,328962,,Dose 1,,413,,0.125546416,,288580,,87.72441802,
20210621,S92000003,Male,,40 - 49,,328962,,Dose 2,,2555,,0.776685453,,91288,,27.75031767,
20210621,S92000003,Male,,50 - 54,,189355,,Dose 1,,80,,0.042248686,,182565,,96.41414275,
20210621,S92000003,Male,,50 - 54,,189355,,Dose 2,,2044,,1.079453936,,146803,,77.52792374,
20210621,S92000003,Male,,55 - 59,,193348,,Dose 1,,43,,0.022239692,,191833,,99.21643875,
20210621,S92000003,Male,,55 - 59,,193348,,Dose 2,,826,,0.42720897,,173086,,89.52045017,
20210621,S92000003,Male,,60 - 64,,170701,,Dose 1,,21,,0.012302213,,175144,,102.6027967,
20210621,S92000003,Male,,60 - 64,,170701,,Dose 2,,373,,0.218510729,,166487,,97.531356,
20210621,S92000003,Male,,65 - 69,,144529,,Dose 1,,10,,0.006919027,,147837,,102.288814,
20210621,S92000003,Male,,65 - 69,,144529,,Dose 2,,200,,0.138380533,,143896,,99.56202561,
20210621,S92000003,Male,,70 - 74,,135910,,Dose 1,,8,,0.005886248,,137197,,100.9469502,
20210621,S92000003,Male,,70 - 74,,135910,,Dose 2,,81,,0.059598264,,134543,,98.99418733,
20210621,S92000003,Male,,75 - 79,,89206,,Dose 1,,2,,0.002242002,,94729,,106.1912876,
20210621,S92000003,Male,,75 - 79,,89206,,Dose 2,,21,,0.023541017,,92829,,104.061386,
20210621,S92000003,Male,,80 years and over,d,106156,,Dose 1,,1,,0.00094201,,110123,,103.7369532,
20210621,S92000003,Male,,80 years and over,d,106156,,Dose 2,,12,,0.011304118,,106360,,100.19217,
20210621,S92000003,Total,d,16 - 17,,110139,,Dose 1,,30,,0.027238308,,9545,,8.666321648,
20210621,S92000003,Total,d,16 - 17,,110139,,Dose 2,,195,,0.177049002,,5004,,4.543349767,
20210621,S92000003,Total,d,18 - 29,,833947,,Dose 1,,13893,,1.665933207,,321821,,38.59010225,
20210621,S92000003,Total,d,18 - 29,,833947,,Dose 2,,2057,,0.246658361,,138522,,16.6104081,
20210621,S92000003,Total,d,18 years and over,d,4439078,,Dose 1,,17386,,0.391657907,,3662433,,82.50436239,
20210621,S92000003,Total,d,18 years and over,d,4439078,,Dose 2,,15529,,0.349824896,,2609011,,58.77371382,
20210621,S92000003,Total,d,30 - 39,,729735,,Dose 1,,2549,,0.349304885,,545360,,74.73397877,
20210621,S92000003,Total,d,30 - 39,,729735,,Dose 2,,1857,,0.25447594,,171961,,23.56485574,
20210621,S92000003,Total,d,40 - 49,,674290,,Dose 1,,682,,0.101143425,,594492,,88.16562607,
20210621,S92000003,Total,d,40 - 49,,674290,,Dose 2,,4996,,0.740927494,,238199,,35.32589835,
20210621,S92000003,Total,d,40 years and over,d,2875396,,Dose 1,,944,,0.032830261,,2795252,,97.21276652,
20210621,S92000003,Total,d,40 years and over,d,2875396,,Dose 2,,11615,,0.403944361,,2298528,,79.93778944,
20210621,S92000003,Total,d,50 - 54,,393113,,Dose 1,,114,,0.028999295,,374026,,95.14465306,
20210621,S92000003,Total,d,50 - 54,,393113,,Dose 2,,3774,,0.960029305,,310500,,78.98492291,
20210621,S92000003,Total,d,55 - 59,,399344,,Dose 1,,69,,0.017278336,,392278,,98.23059818,
20210621,S92000003,Total,d,55 - 59,,399344,,Dose 2,,1516,,0.379622581,,358239,,89.70686927,
20210621,S92000003,Total,d,60 - 64,,352569,,Dose 1,,37,,0.0104944,,357310,,101.3447013,
20210621,S92000003,Total,d,60 - 64,,352569,,Dose 2,,722,,0.20478261,,340964,,96.70844572,
20210621,S92000003,Total,d,65 - 69,,300433,,Dose 1,,20,,0.006657058,,303326,,100.9629435,
20210621,S92000003,Total,d,65 - 69,,300433,,Dose 2,,360,,0.11982705,,295727,,98.43359418,
20210621,S92000003,Total,d,70 - 74,,285830,,Dose 1,,17,,0.005947591,,286788,,100.3351643,
20210621,S92000003,Total,d,70 - 74,,285830,,Dose 2,,169,,0.059126054,,281417,,98.45607529,
20210621,S92000003,Total,d,75 - 79,,198210,,Dose 1,,4,,0.002018062,,206449,,104.1567025,
20210621,S92000003,Total,d,75 - 79,,198210,,Dose 2,,46,,0.023207709,,202416,,102.1219918,
20210621,S92000003,Total,d,80 years and over,d,271607,,Dose 1,,1,,0.000368179,,280583,,103.3047749,
20210621,S92000003,Total,d,80 years and over,d,271607,,Dose 2,,32,,0.011781729,,271066,,99.80081515,
20210621,S92000003,Total,d,All vaccinations,d,,,Dose 1,,17416,,,z,3672124,,,z
20210621,S92000003,Total,d,All vaccinations,d,,,Dose 2,,15724,,,z,2614107,,,z
20210622,S92000003,Female,,16 - 17,,53579,,Dose 1,,29,,0.054125684,,4893,,9.1323093,
20210622,S92000003,Female,,16 - 17,,53579,,Dose 2,,57,,0.106384964,,2611,,4.873177924,
20210622,S92000003,Female,,18 - 29,,413185,,Dose 1,,6745,,1.632440674,,189450,,45.85113206,
20210622,S92000003,Female,,18 - 29,,413185,,Dose 2,,891,,0.215641904,,89392,,21.6348609,
20210622,S92000003,Female,,30 - 39,,370019,,Dose 1,,687,,0.185666141,,283739,,76.68227848,
20210622,S92000003,Female,,30 - 39,,370019,,Dose 2,,933,,0.252149214,,111844,,30.22655593,
20210622,S92000003,Female,,40 - 49,,345328,,Dose 1,,186,,0.053861836,,306098,,88.63978594,
20210622,S92000003,Female,,40 - 49,,345328,,Dose 2,,2333,,0.675589584,,149244,,43.21804198,
20210622,S92000003,Female,,50 - 54,,203758,,Dose 1,,31,,0.015214127,,191492,,93.98011366,
20210622,S92000003,Female,,50 - 54,,203758,,Dose 2,,1320,,0.647827325,,165017,,80.9867588,
20210622,S92000003,Female,,55 - 59,,205996,,Dose 1,,23,,0.011165265,,200468,,97.31645275,
20210622,S92000003,Female,,55 - 59,,205996,,Dose 2,,960,,0.466028467,,186113,,90.34787083,
20210622,S92000003,Female,,60 - 64,,181868,,Dose 1,,16,,0.008797589,,182182,,100.1726527,
20210622,S92000003,Female,,60 - 64,,181868,,Dose 2,,373,,0.205093804,,174850,,96.14115732,
20210622,S92000003,Female,,65 - 69,,155904,,Dose 1,,10,,0.006414204,,155499,,99.74022475,
20210622,S92000003,Female,,65 - 69,,155904,,Dose 2,,96,,0.061576355,,151927,,97.44907122,
20210622,S92000003,Female,,70 - 74,,149920,,Dose 1,,3,,0.002001067,,149594,,99.78255069,
20210622,S92000003,Female,,70 - 74,,149920,,Dose 2,,51,,0.034018143,,146925,,98.00226788,
20210622,S92000003,Female,,75 - 79,,109004,,Dose 1,,3,,0.002752193,,111723,,102.4944039,
20210622,S92000003,Female,,75 - 79,,109004,,Dose 2,,23,,0.021100143,,109610,,100.5559429,
20210622,S92000003,Female,,80 years and over,d,165451,,Dose 1,,5,,0.003022043,,170465,,103.0305045,
20210622,S92000003,Female,,80 years and over,d,165451,,Dose 2,,35,,0.021154299,,164741,,99.57086993,
20210622,S92000003,Male,,16 - 17,,56560,,Dose 1,,18,,0.031824611,,4699,,8.307991513,
20210622,S92000003,Male,,16 - 17,,56560,,Dose 2,,79,,0.139674682,,2529,,4.47135785,
20210622,S92000003,Male,,18 - 29,,420762,,Dose 1,,7960,,1.891805819,,147076,,34.95467747,
20210622,S92000003,Male,,18 - 29,,420762,,Dose 2,,783,,0.186090949,,50804,,12.07428427,
20210622,S92000003,Male,,30 - 39,,359716,,Dose 1,,1100,,0.305796795,,263408,,73.22665658,
20210622,S92000003,Male,,30 - 39,,359716,,Dose 2,,855,,0.237687509,,61905,,17.20940965,
20210622,S92000003,Male,,40 - 49,,328962,,Dose 1,,327,,0.099403579,,288907,,87.8238216,
20210622,S92000003,Male,,40 - 49,,328962,,Dose 2,,2566,,0.780029304,,93854,,28.53034697,
20210622,S92000003,Male,,50 - 54,,189355,,Dose 1,,71,,0.037495709,,182636,,96.45163846,
20210622,S92000003,Male,,50 - 54,,189355,,Dose 2,,1557,,0.822265058,,148360,,78.3501888,
20210622,S92000003,Male,,55 - 59,,193348,,Dose 1,,35,,0.018102075,,191868,,99.23454083,
20210622,S92000003,Male,,55 - 59,,193348,,Dose 2,,1143,,0.59116205,,174229,,90.11161222,
20210622,S92000003,Male,,60 - 64,,170701,,Dose 1,,28,,0.01640295,,175172,,102.6191997,
20210622,S92000003,Male,,60 - 64,,170701,,Dose 2,,396,,0.231984581,,166883,,97.76334058,
20210622,S92000003,Male,,65 - 69,,144529,,Dose 1,,14,,0.009686637,,147851,,102.2985006,
20210622,S92000003,Male,,65 - 69,,144529,,Dose 2,,116,,0.080260709,,144012,,99.64228632,
20210622,S92000003,Male,,70 - 74,,135910,,Dose 1,,7,,0.005150467,,137204,,100.9521007,
20210622,S92000003,Male,,70 - 74,,135910,,Dose 2,,42,,0.030902803,,134585,,99.02509013,
20210622,S92000003,Male,,75 - 79,,89206,,Dose 1,,1,,0.001121001,,94730,,106.1924086,
20210622,S92000003,Male,,75 - 79,,89206,,Dose 2,,24,,0.02690402,,92853,,104.08829,
20210622,S92000003,Male,,80 years and over,d,106156,,Dose 1,,4,,0.003768039,,110127,,103.7407212,
20210622,S92000003,Male,,80 years and over,d,106156,,Dose 2,,13,,0.012246128,,106373,,100.2044161,
20210622,S92000003,Total,d,16 - 17,,110139,,Dose 1,,47,,0.042673349,,9592,,8.708994997,
20210622,S92000003,Total,d,16 - 17,,110139,,Dose 2,,136,,0.123480329,,5140,,4.666830097,
20210622,S92000003,Total,d,18 - 29,,833947,,Dose 1,,14705,,1.763301505,,336526,,40.35340375,
20210622,S92000003,Total,d,18 - 29,,833947,,Dose 2,,1674,,0.200732181,,140196,,16.81114028,
20210622,S92000003,Total,d,18 years and over,d,4439078,,Dose 1,,17256,,0.388729371,,3679689,,82.89309176,
20210622,S92000003,Total,d,18 years and over,d,4439078,,Dose 2,,14510,,0.326869679,,2623521,,59.1005835,
20210622,S92000003,Total,d,30 - 39,,729735,,Dose 1,,1787,,0.244883417,,547147,,74.97886219,
20210622,S92000003,Total,d,30 - 39,,729735,,Dose 2,,1788,,0.245020453,,173749,,23.80987619,
20210622,S92000003,Total,d,40 - 49,,674290,,Dose 1,,513,,0.076080025,,595005,,88.24170609,
20210622,S92000003,Total,d,40 - 49,,674290,,Dose 2,,4899,,0.726541992,,243098,,36.05244034,
20210622,S92000003,Total,d,40 years and over,d,2875396,,Dose 1,,764,,0.026570253,,2796016,,97.23933677,
20210622,S92000003,Total,d,40 years and over,d,2875396,,Dose 2,,11048,,0.384225338,,2309576,,80.32201478,
20210622,S92000003,Total,d,50 - 54,,393113,,Dose 1,,102,,0.025946738,,374128,,95.1705998,
20210622,S92000003,Total,d,50 - 54,,393113,,Dose 2,,2877,,0.731850638,,313377,,79.71677355,
20210622,S92000003,Total,d,55 - 59,,399344,,Dose 1,,58,,0.014523819,,392336,,98.245122,
20210622,S92000003,Total,d,55 - 59,,399344,,Dose 2,,2103,,0.526613646,,360342,,90.23348291,
20210622,S92000003,Total,d,60 - 64,,352569,,Dose 1,,44,,0.012479827,,357354,,101.3571811,
20210622,S92000003,Total,d,60 - 64,,352569,,Dose 2,,769,,0.218113334,,341733,,96.92655906,
20210622,S92000003,Total,d,65 - 69,,300433,,Dose 1,,24,,0.00798847,,303350,,100.970932,
20210622,S92000003,Total,d,65 - 69,,300433,,Dose 2,,212,,0.070564818,,295939,,98.504159,
20210622,S92000003,Total,d,70 - 74,,285830,,Dose 1,,10,,0.003498583,,286798,,100.3386628,
20210622,S92000003,Total,d,70 - 74,,285830,,Dose 2,,93,,0.032536823,,281510,,98.48861211,
20210622,S92000003,Total,d,75 - 79,,198210,,Dose 1,,4,,0.002018062,,206453,,104.1587205,
20210622,S92000003,Total,d,75 - 79,,198210,,Dose 2,,47,,0.023712224,,202463,,102.1457041,
20210622,S92000003,Total,d,80 years and over,d,271607,,Dose 1,,9,,0.003313611,,280592,,103.3080885,
20210622,S92000003,Total,d,80 years and over,d,271607,,Dose 2,,48,,0.017672593,,271114,,99.81848774,
20210622,S92000003,Total,d,All vaccinations,d,,,Dose 1,,17303,,,z,3689427,,,z
20210622,S92000003,Total,d,All vaccinations,d,,,Dose 2,,14646,,,z,2628753,,,z
20210623,S92000003,Female,,16 - 17,,53579,,Dose 1,,22,,0.041060863,,4915,,9.173370164,
20210623,S92000003,Female,,16 - 17,,53579,,Dose 2,,59,,0.11011777,,2670,,4.983295694,
20210623,S92000003,Female,,18 - 29,,413185,,Dose 1,,5618,,1.359681499,,195068,,47.21081356,
20210623,S92000003,Female,,18 - 29,,413185,,Dose 2,,757,,0.18321091,,90149,,21.81807181,
20210623,S92000003,Female,,30 - 39,,370019,,Dose 1,,626,,0.169180502,,284365,,76.85145898,
20210623,S92000003,Female,,30 - 39,,370019,,Dose 2,,874,,0.236204087,,112718,,30.46276002,
20210623,S92000003,Female,,40 - 49,,345328,,Dose 1,,163,,0.047201501,,306261,,88.68698744,
20210623,S92000003,Female,,40 - 49,,345328,,Dose 2,,2088,,0.604642543,,151332,,43.82268452,
20210623,S92000003,Female,,50 - 54,,203758,,Dose 1,,37,,0.018158796,,191529,,93.99827246,
20210623,S92000003,Female,,50 - 54,,203758,,Dose 2,,1390,,0.682181804,,166407,,81.66894061,
20210623,S92000003,Female,,55 - 59,,205996,,Dose 1,,23,,0.011165265,,200491,,97.32761801,
20210623,S92000003,Female,,55 - 59,,205996,,Dose 2,,1111,,0.539330861,,187224,,90.88720169,
20210623,S92000003,Female,,60 - 64,,181868,,Dose 1,,25,,0.013746234,,182207,,100.1863989,
20210623,S92000003,Female,,60 - 64,,181868,,Dose 2,,377,,0.207293202,,175227,,96.34845052,
20210623,S92000003,Female,,65 - 69,,155904,,Dose 1,,13,,0.008338465,,155512,,99.74856322,
20210623,S92000003,Female,,65 - 69,,155904,,Dose 2,,97,,0.062217775,,152024,,97.511289,
20210623,S92000003,Female,,70 - 74,,149920,,Dose 1,,5,,0.003335112,,149599,,99.78588581,
20210623,S92000003,Female,,70 - 74,,149920,,Dose 2,,62,,0.04135539,,146987,,98.04362327,
20210623,S92000003,Female,,75 - 79,,109004,,Dose 1,,5,,0.004586988,,111728,,102.4989909,
20210623,S92000003,Female,,75 - 79,,109004,,Dose 2,,20,,0.018347951,,109630,,100.5742909,
20210623,S92000003,Female,,80 years and over,d,165451,,Dose 1,,8,,0.004835268,,170473,,103.0353398,
20210623,S92000003,Female,,80 years and over,d,165451,,Dose 2,,25,,0.015110214,,164766,,99.58598014,
20210623,S92000003,Male,,16 - 17,,56560,,Dose 1,,3,,0.005304102,,4702,,8.313295615,
20210623,S92000003,Male,,16 - 17,,56560,,Dose 2,,45,,0.079561528,,2574,,4.550919378,
20210623,S92000003,Male,,18 - 29,,420762,,Dose 1,,6061,,1.440481793,,153137,,36.39515926,
20210623,S92000003,Male,,18 - 29,,420762,,Dose 2,,689,,0.163750529,,51493,,12.2380348,
20210623,S92000003,Male,,30 - 39,,359716,,Dose 1,,923,,0.256591311,,264331,,73.4832479,
20210623,S92000003,Male,,30 - 39,,359716,,Dose 2,,822,,0.228513605,,62727,,17.43792325,
20210623,S92000003,Male,,40 - 49,,328962,,Dose 1,,339,,0.103051416,,289246,,87.92687301,
20210623,S92000003,Male,,40 - 49,,328962,,Dose 2,,2311,,0.702512752,,96165,,29.23285972,
20210623,S92000003,Male,,50 - 54,,189355,,Dose 1,,76,,0.040136252,,182712,,96.49177471,
20210623,S92000003,Male,,50 - 54,,189355,,Dose 2,,1816,,0.95904518,,150176,,79.30923398,
20210623,S92000003,Male,,55 - 59,,193348,,Dose 1,,36,,0.018619277,,191904,,99.25316011,
20210623,S92000003,Male,,55 - 59,,193348,,Dose 2,,1292,,0.668225169,,175521,,90.77983739,
20210623,S92000003,Male,,60 - 64,,170701,,Dose 1,,38,,0.022261147,,175210,,102.6414608,
20210623,S92000003,Male,,60 - 64,,170701,,Dose 2,,467,,0.273577776,,167350,,98.03691835,
20210623,S92000003,Male,,65 - 69,,144529,,Dose 1,,11,,0.007610929,,147862,,102.3061116,
20210623,S92000003,Male,,65 - 69,,144529,,Dose 2,,118,,0.081644514,,144130,,99.72393084,
20210623,S92000003,Male,,70 - 74,,135910,,Dose 1,,9,,0.006622029,,137213,,100.9587227,
20210623,S92000003,Male,,70 - 74,,135910,,Dose 2,,52,,0.038260614,,134637,,99.06335075,
20210623,S92000003,Male,,75 - 79,,89206,,Dose 1,,2,,0.002242002,,94732,,106.1946506,
20210623,S92000003,Male,,75 - 79,,89206,,Dose 2,,15,,0.016815012,,92868,,104.105105,
20210623,S92000003,Male,,80 years and over,d,106156,,Dose 1,,3,,0.00282603,,110130,,103.7435472,
20210623,S92000003,Male,,80 years and over,d,106156,,Dose 2,,19,,0.017898188,,106392,,100.2223143,
20210623,S92000003,Total,d,16 - 17,,110139,,Dose 1,,25,,0.02269859,,9617,,8.731693587,
20210623,S92000003,Total,d,16 - 17,,110139,,Dose 2,,104,,0.094426134,,5244,,4.761256231,
20210623,S92000003,Total,d,18 - 29,,833947,,Dose 1,,11679,,1.40044871,,348205,,41.75385246,
20210623,S92000003,Total,d,18 - 29,,833947,,Dose 2,,1446,,0.173392314,,141642,,16.98453259,
20210623,S92000003,Total,d,18 years and over,d,4439078,,Dose 1,,14021,,0.315853878,,3693710,,83.20894564,
20210623,S92000003,Total,d,18 years and over,d,4439078,,Dose 2,,14402,,0.324436741,,2637923,,59.42502024,
20210623,S92000003,Total,d,30 - 39,,729735,,Dose 1,,1549,,0.212268837,,548696,,75.19113103,
20210623,S92000003,Total,d,30 - 39,,729735,,Dose 2,,1696,,0.232413136,,175445,,24.04228932,
20210623,S92000003,Total,d,40 - 49,,674290,,Dose 1,,502,,0.074448679,,595507,,88.31615477,
20210623,S92000003,Total,d,40 - 49,,674290,,Dose 2,,4399,,0.652389921,,247497,,36.70483027,
20210623,S92000003,Total,d,40 years and over,d,2875396,,Dose 1,,793,,0.02757881,,2796809,,97.26691558,
20210623,S92000003,Total,d,40 years and over,d,2875396,,Dose 2,,11260,,0.391598236,,2320836,,80.71361301,
20210623,S92000003,Total,d,50 - 54,,393113,,Dose 1,,113,,0.028744916,,374241,,95.19934472,
20210623,S92000003,Total,d,50 - 54,,393113,,Dose 2,,3206,,0.815541587,,316583,,80.53231514,
20210623,S92000003,Total,d,55 - 59,,399344,,Dose 1,,59,,0.01477423,,392395,,98.25989623,
20210623,S92000003,Total,d,55 - 59,,399344,,Dose 2,,2403,,0.601736848,,362745,,90.83521976,
20210623,S92000003,Total,d,60 - 64,,352569,,Dose 1,,63,,0.017868843,,357417,,101.37505,
20210623,S92000003,Total,d,60 - 64,,352569,,Dose 2,,844,,0.239385766,,342577,,97.16594482,
20210623,S92000003,Total,d,65 - 69,,300433,,Dose 1,,24,,0.00798847,,303374,,100.9789204,
20210623,S92000003,Total,d,65 - 69,,300433,,Dose 2,,215,,0.071563377,,296154,,98.57572237,
20210623,S92000003,Total,d,70 - 74,,285830,,Dose 1,,14,,0.004898016,,286812,,100.3435609,
20210623,S92000003,Total,d,70 - 74,,285830,,Dose 2,,114,,0.039883847,,281624,,98.52849596,
20210623,S92000003,Total,d,75 - 79,,198210,,Dose 1,,7,,0.003531608,,206460,,104.1622522,
20210623,S92000003,Total,d,75 - 79,,198210,,Dose 2,,35,,0.017658039,,202498,,102.1633621,
20210623,S92000003,Total,d,80 years and over,d,271607,,Dose 1,,11,,0.004049969,,280603,,103.3121385,
20210623,S92000003,Total,d,80 years and over,d,271607,,Dose 2,,44,,0.016199877,,271158,,99.83468762,
20210623,S92000003,Total,d,All vaccinations,d,,,Dose 1,,14047,,,z,3703474,,,z
20210623,S92000003,Total,d,All vaccinations,d,,,Dose 2,,14506,,,z,2643259,,,z
20210624,S92000003,Female,,16 - 17,,53579,,Dose 1,,23,,0.042927266,,4938,,9.21629743,
20210624,S92000003,Female,,16 - 17,,53579,,Dose 2,,88,,0.164243454,,2758,,5.147539148,
20210624,S92000003,Female,,18 - 29,,413185,,Dose 1,,5740,,1.389208224,,200808,,48.60002178,
